<<<<<<< HEAD
1477964797,104.09464,30.70397100000001
1477985585,104.076509,30.76743
1478004952,104.019699,30.689007
1477989840,104.03609,30.62269
1477958005,104.115997,30.652313
1477997663,104.05933,30.67676
1477958005,104.115997,30.652313
1477958918,104.108977,30.687676
1477960528,104.037636,30.708862
1477962166,104.054981,30.77018
1477964797,104.09464,30.70397100000001
1477996654,104.079033,30.65216400000001
1477997663,104.05933,30.67676
1477966147,104.06053,30.72847
1477967857,104.07764,30.658377
1477942946,104.027541,30.631678000000004
1478007721,104.08213,30.65376
1477961471,104.08863,30.69088
1477963587,104.05412,30.67206
1477958723,104.07139,30.71631
1477959777,104.045599,30.7055
1477961471,104.08863,30.69088
1477944786,104.05735,30.693890000000003
1478001315,104.0919,30.68429
1478010616,104.02553,30.6928
1477955865,104.07648,30.68813
1477956823,104.10819,30.68842
1477999540,104.03784,30.68051
1478001315,104.0919,30.68429
1477960545,104.08339,30.610681
1477960545,104.08339,30.610681
1477962463,104.05481,30.70399
1477975075,104.05506,30.76088
1477976140,104.06481,30.72766
1477976140,104.06481,30.72766
1477978099,104.072299,30.655239
1477950565,104.06979,30.74793
1477951816,104.054321,30.722297
1477950565,104.06979,30.74793
1478009245,103.99315,30.66354
1477929936,104.124115,30.671951
1477988065,104.14417,30.6263
1477968092,104.09265,30.55007
1477955680,104.08355,30.607440000000004
1477958234,104.04766,30.65288
1477991223,104.04539,30.72476
1477991990,104.02559,30.69622
1477992790,104.04157,30.714540000000003
1477987515,104.065201,30.639509000000004
1477989982,104.047387,30.71082800000001
1477965075,104.05196,30.65986
1477958234,104.04766,30.65288
1478003158,104.07054,30.65445
1477966169,104.03354,30.68596
1478015640,104.06819,30.65464
1478002951,104.04532,30.69363
1478006803,104.04545,30.62047
1478008283,104.09511,30.66466
1478008283,104.09511,30.66466
1477992505,104.078194,30.70323
1477954716,104.119876,30.602412
1477956653,104.096225,30.688772
1477957550,104.12122,30.65076
1477945676,104.06492,30.7125
1477946952,104.09637,30.69862
1477960900,104.081688,30.686611
1477963399,104.050843,30.691321
1477964159,104.047256,30.700233
1477948250,104.07295,30.67727
1477949251,104.09214,30.64869
1477950000,104.07388,30.65393
1477986999,104.008372,30.657967
1477988916,104.064003,30.669916
1477976277,104.09563,30.62473
1477977636,104.11908,30.663935
1477978541,104.12026,30.64375
1477979115,104.13729,30.671392
1477983418,104.13985,30.68148
1477980078,104.100662,30.67820900000001
1477981602,104.14294,30.65511
1477959219,104.1138,30.66936
1477960900,104.081688,30.686611
1478004714,104.11105,30.66979000000001
1478006492,104.116172,30.677397
1478007999,104.03828,30.63731
1478001958,104.05141,30.74382
1478003796,104.09175,30.65703
1478004714,104.11105,30.66979000000001
1478014289,104.09641,30.64038
1477998782,104.07587,30.7059
1478000073,104.04947,30.72382
1477963546,104.06128,30.628
1477964658,104.07405,30.65436
1477994220,104.01384,30.67272
1477996464,104.09666,30.70697
1477994551,104.07967,30.75868
1478000732,103.989304,30.607313
1478003277,104.09192,30.67828
1477980253,104.08539,30.6854
1477981486,104.02726,30.688231
1477975569,104.07641,30.72602
1477977493,104.09042,30.684490000000004
1477978827,104.137474,30.648664
1477989717,104.110329,30.73241
1477991071,104.11798,30.73027
1477992966,104.108597,30.72126
1477973182,104.12619,30.644140000000004
1477975569,104.07641,30.72602
1478009190,104.07363,30.68579
1478010852,104.045807,30.703299
1478004186,104.054657,30.713713
1478006768,104.141076,30.681764
1478004186,104.054657,30.713713
1477951382,104.10061,30.69935
1477952667,104.04246,30.69677
1477953694,104.0245,30.6745
1477965442,104.092125,30.712883
1477955356,104.06315,30.70529
1477948909,104.115036,30.701981
1477981939,104.11292,30.69807
1477957788,104.14531,30.62882
1477961579,104.020255,30.817208
1477963790,104.078194,30.720108000000003
1477964337,104.08232,30.70407
1477965442,104.092125,30.712883
1477964776,104.05307,30.63633
1477974990,104.06599,30.75908
1477986004,104.05613,30.67119000000001
1477963008,104.04954,30.62963
1477964776,104.05307,30.63633
1477976758,104.0734,30.68658
1477963024,104.0929,30.6408
1477964207,104.08295,30.67456
1477957937,104.05257,30.6024
1477961099,104.05953,30.66892
1477968257,104.113411,30.737259
1477971214,104.117336,30.66611
1477972394,104.063377,30.681259000000004
1477967006,104.12507,30.67287
1477968257,104.113411,30.737259
1477972394,104.063377,30.681259000000004
1478010255,104.11209,30.62087
1477999984,104.1033,30.64767
1478001114,104.0872,30.6772
1478014833,104.05041,30.687911
1478015614,104.07124,30.667601
1478003882,104.05436,30.60305
1478005782,104.10958,30.67227
1478007723,104.06986,30.65864
1478003882,104.05436,30.60305
1478005705,104.07757,30.659340000000004
1477971630,104.03067,30.64559
1477972713,104.048386,30.662193
1477972713,104.048386,30.662193
1477972363,104.040788,30.659975
1477974667,104.070079,30.675873
